"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"M1";113643884238752496;"11:36:00";"11:36:00";"7832";1;0;0
"M1";113643884238752496;"11:40:00";"11:40:00";"2913";2;0;0
"M1";113643884238752496;"11:41:02";"11:41:02";"1639";3;0;0
"M1";113643884238752496;"11:42:44";"11:42:44";"1640B";4;0;0
"M1";113643884238752496;"11:46:00";"11:46:00";"1382";5;0;0
"M1";113643885238752496;"11:41:00";"11:41:00";"7832";1;0;0
"M1";113643885238752496;"11:45:00";"11:45:00";"2913";2;0;0
"M1";113643885238752496;"11:46:02";"11:46:02";"1639";3;0;0
"M1";113643885238752496;"11:47:44";"11:47:44";"1640B";4;0;0
"M1";113643885238752496;"11:51:00";"11:51:00";"1382";5;0;0
"M1";113643886238752496;"11:46:00";"11:46:00";"7832";1;0;0
"M1";113643886238752496;"11:50:00";"11:50:00";"2913";2;0;0
"M1";113643886238752496;"11:51:02";"11:51:02";"1639";3;0;0
"M1";113643886238752496;"11:52:44";"11:52:44";"1640B";4;0;0
"M1";113643886238752496;"11:56:00";"11:56:00";"1382";5;0;0
"M1";113643887238752496;"11:51:00";"11:51:00";"7832";1;0;0
"M1";113643887238752496;"11:55:00";"11:55:00";"2913";2;0;0
"M1";113643887238752496;"11:56:02";"11:56:02";"1639";3;0;0
"M1";113643887238752496;"11:57:44";"11:57:44";"1640B";4;0;0
"M1";113643887238752496;"12:01:00";"12:01:00";"1382";5;0;0
"M1";113643888238752496;"11:56:00";"11:56:00";"7832";1;0;0
"M1";113643888238752496;"12:00:00";"12:00:00";"2913";2;0;0
"M1";113643888238752496;"12:01:02";"12:01:02";"1639";3;0;0
"M1";113643888238752496;"12:02:44";"12:02:44";"1640B";4;0;0
"M1";113643888238752496;"12:06:00";"12:06:00";"1382";5;0;0
"M1";113643889238752496;"12:01:00";"12:01:00";"7832";1;0;0
"M1";113643889238752496;"12:05:00";"12:05:00";"2913";2;0;0
"M1";113643889238752496;"12:06:02";"12:06:02";"1639";3;0;0
"M1";113643889238752496;"12:07:44";"12:07:44";"1640B";4;0;0
"M1";113643889238752496;"12:11:00";"12:11:00";"1382";5;0;0
"M1";113643890238752496;"12:06:00";"12:06:00";"7832";1;0;0
"M1";113643890238752496;"12:10:00";"12:10:00";"2913";2;0;0
"M1";113643890238752496;"12:11:02";"12:11:02";"1639";3;0;0
"M1";113643890238752496;"12:12:44";"12:12:44";"1640B";4;0;0
"M1";113643890238752496;"12:16:00";"12:16:00";"1382";5;0;0
"M1";113643891238752496;"12:11:00";"12:11:00";"7832";1;0;0
"M1";113643891238752496;"12:15:00";"12:15:00";"2913";2;0;0
"M1";113643891238752496;"12:16:02";"12:16:02";"1639";3;0;0
"M1";113643891238752496;"12:17:44";"12:17:44";"1640B";4;0;0
"M1";113643891238752496;"12:21:00";"12:21:00";"1382";5;0;0
"M1";113643892238752496;"12:16:00";"12:16:00";"7832";1;0;0
"M1";113643892238752496;"12:20:00";"12:20:00";"2913";2;0;0
"M1";113643892238752496;"12:21:02";"12:21:02";"1639";3;0;0
"M1";113643892238752496;"12:22:44";"12:22:44";"1640B";4;0;0
"M1";113643892238752496;"12:26:00";"12:26:00";"1382";5;0;0
"M1";113643893238752496;"12:21:00";"12:21:00";"7832";1;0;0
"M1";113643893238752496;"12:25:00";"12:25:00";"2913";2;0;0
"M1";113643893238752496;"12:26:02";"12:26:02";"1639";3;0;0
"M1";113643893238752496;"12:27:44";"12:27:44";"1640B";4;0;0
"M1";113643893238752496;"12:31:00";"12:31:00";"1382";5;0;0
"M1";113643894238752496;"12:26:00";"12:26:00";"7832";1;0;0
"M1";113643894238752496;"12:30:00";"12:30:00";"2913";2;0;0
"M1";113643894238752496;"12:31:02";"12:31:02";"1639";3;0;0
"M1";113643894238752496;"12:32:44";"12:32:44";"1640B";4;0;0
"M1";113643894238752496;"12:36:00";"12:36:00";"1382";5;0;0
"M1";113643895238752496;"12:31:00";"12:31:00";"7832";1;0;0
"M1";113643895238752496;"12:35:00";"12:35:00";"2913";2;0;0
"M1";113643895238752496;"12:36:02";"12:36:02";"1639";3;0;0
"M1";113643895238752496;"12:37:44";"12:37:44";"1640B";4;0;0
"M1";113643895238752496;"12:41:00";"12:41:00";"1382";5;0;0
"M1";113643896238752496;"12:36:00";"12:36:00";"7832";1;0;0
"M1";113643896238752496;"12:40:00";"12:40:00";"2913";2;0;0
"M1";113643896238752496;"12:41:02";"12:41:02";"1639";3;0;0
"M1";113643896238752496;"12:42:44";"12:42:44";"1640B";4;0;0
"M1";113643896238752496;"12:46:00";"12:46:00";"1382";5;0;0
"M1";113643897238752496;"12:41:00";"12:41:00";"7832";1;0;0
"M1";113643897238752496;"12:45:00";"12:45:00";"2913";2;0;0
"M1";113643897238752496;"12:46:02";"12:46:02";"1639";3;0;0
"M1";113643897238752496;"12:47:44";"12:47:44";"1640B";4;0;0
"M1";113643897238752496;"12:51:00";"12:51:00";"1382";5;0;0
"M1";113643898238752496;"12:46:00";"12:46:00";"7832";1;0;0
"M1";113643898238752496;"12:50:00";"12:50:00";"2913";2;0;0
"M1";113643898238752496;"12:51:02";"12:51:02";"1639";3;0;0
"M1";113643898238752496;"12:52:44";"12:52:44";"1640B";4;0;0
"M1";113643898238752496;"12:56:00";"12:56:00";"1382";5;0;0
"M1";113643899238752496;"12:51:00";"12:51:00";"7832";1;0;0
"M1";113643899238752496;"12:55:00";"12:55:00";"2913";2;0;0
"M1";113643899238752496;"12:56:02";"12:56:02";"1639";3;0;0
"M1";113643899238752496;"12:57:44";"12:57:44";"1640B";4;0;0
"M1";113643899238752496;"13:01:00";"13:01:00";"1382";5;0;0
"M1";113643900238752496;"12:56:00";"12:56:00";"7832";1;0;0
"M1";113643900238752496;"13:00:00";"13:00:00";"2913";2;0;0
"M1";113643900238752496;"13:01:02";"13:01:02";"1639";3;0;0
"M1";113643900238752496;"13:02:44";"13:02:44";"1640B";4;0;0
"M1";113643900238752496;"13:06:00";"13:06:00";"1382";5;0;0
"M1";113643901238752496;"13:01:00";"13:01:00";"7832";1;0;0
"M1";113643901238752496;"13:05:00";"13:05:00";"2913";2;0;0
"M1";113643901238752496;"13:06:02";"13:06:02";"1639";3;0;0
"M1";113643901238752496;"13:07:44";"13:07:44";"1640B";4;0;0
"M1";113643901238752496;"13:11:00";"13:11:00";"1382";5;0;0
"M1";113643902238752496;"13:06:00";"13:06:00";"7832";1;0;0
"M1";113643902238752496;"13:10:00";"13:10:00";"2913";2;0;0
"M1";113643902238752496;"13:11:02";"13:11:02";"1639";3;0;0
"M1";113643902238752496;"13:12:44";"13:12:44";"1640B";4;0;0
"M1";113643902238752496;"13:16:00";"13:16:00";"1382";5;0;0
"M1";113643903238752496;"13:11:00";"13:11:00";"7832";1;0;0
"M1";113643903238752496;"13:15:00";"13:15:00";"2913";2;0;0
"M1";113643903238752496;"13:16:02";"13:16:02";"1639";3;0;0
"M1";113643903238752496;"13:17:44";"13:17:44";"1640B";4;0;0
"M1";113643903238752496;"13:21:00";"13:21:00";"1382";5;0;0
"M1";113643904238752496;"13:16:00";"13:16:00";"7832";1;0;0
"M1";113643904238752496;"13:20:00";"13:20:00";"2913";2;0;0
"M1";113643904238752496;"13:21:02";"13:21:02";"1639";3;0;0
"M1";113643904238752496;"13:22:44";"13:22:44";"1640B";4;0;0
"M1";113643904238752496;"13:26:00";"13:26:00";"1382";5;0;0
"M1";113643905238752496;"13:21:00";"13:21:00";"7832";1;0;0
"M1";113643905238752496;"13:25:00";"13:25:00";"2913";2;0;0
"M1";113643905238752496;"13:26:02";"13:26:02";"1639";3;0;0
"M1";113643905238752496;"13:27:44";"13:27:44";"1640B";4;0;0
"M1";113643905238752496;"13:31:00";"13:31:00";"1382";5;0;0
"M1";113643906238752496;"13:26:00";"13:26:00";"7832";1;0;0
"M1";113643906238752496;"13:30:00";"13:30:00";"2913";2;0;0
"M1";113643906238752496;"13:31:02";"13:31:02";"1639";3;0;0
"M1";113643906238752496;"13:32:44";"13:32:44";"1640B";4;0;0
"M1";113643906238752496;"13:36:00";"13:36:00";"1382";5;0;0
"M1";113643907238752496;"13:31:00";"13:31:00";"7832";1;0;0
"M1";113643907238752496;"13:35:00";"13:35:00";"2913";2;0;0
"M1";113643907238752496;"13:36:02";"13:36:02";"1639";3;0;0
"M1";113643907238752496;"13:37:44";"13:37:44";"1640B";4;0;0
"M1";113643907238752496;"13:41:00";"13:41:00";"1382";5;0;0
"M1";113643908238752496;"13:36:00";"13:36:00";"7832";1;0;0
"M1";113643908238752496;"13:40:00";"13:40:00";"2913";2;0;0
"M1";113643908238752496;"13:41:02";"13:41:02";"1639";3;0;0
"M1";113643908238752496;"13:42:44";"13:42:44";"1640B";4;0;0
"M1";113643908238752496;"13:46:00";"13:46:00";"1382";5;0;0
"M1";113643909238752496;"13:41:00";"13:41:00";"7832";1;0;0
"M1";113643909238752496;"13:45:00";"13:45:00";"2913";2;0;0
"M1";113643909238752496;"13:46:02";"13:46:02";"1639";3;0;0
"M1";113643909238752496;"13:47:44";"13:47:44";"1640B";4;0;0
"M1";113643909238752496;"13:51:00";"13:51:00";"1382";5;0;0
"M1";113643910238752496;"13:46:00";"13:46:00";"7832";1;0;0
"M1";113643910238752496;"13:50:00";"13:50:00";"2913";2;0;0
"M1";113643910238752496;"13:51:02";"13:51:02";"1639";3;0;0
"M1";113643910238752496;"13:52:44";"13:52:44";"1640B";4;0;0
"M1";113643910238752496;"13:56:00";"13:56:00";"1382";5;0;0
"M1";113643911238752496;"13:51:00";"13:51:00";"7832";1;0;0
"M1";113643911238752496;"13:55:00";"13:55:00";"2913";2;0;0
"M1";113643911238752496;"13:56:02";"13:56:02";"1639";3;0;0
"M1";113643911238752496;"13:57:44";"13:57:44";"1640B";4;0;0
"M1";113643911238752496;"14:01:00";"14:01:00";"1382";5;0;0
"M1";113643912238752496;"13:56:00";"13:56:00";"7832";1;0;0
"M1";113643912238752496;"14:00:00";"14:00:00";"2913";2;0;0
"M1";113643912238752496;"14:01:02";"14:01:02";"1639";3;0;0
"M1";113643912238752496;"14:02:44";"14:02:44";"1640B";4;0;0
"M1";113643912238752496;"14:06:00";"14:06:00";"1382";5;0;0
"M1";113643913238752496;"14:01:00";"14:01:00";"7832";1;0;0
"M1";113643913238752496;"14:05:00";"14:05:00";"2913";2;0;0
"M1";113643913238752496;"14:06:02";"14:06:02";"1639";3;0;0
"M1";113643913238752496;"14:07:44";"14:07:44";"1640B";4;0;0
"M1";113643913238752496;"14:11:00";"14:11:00";"1382";5;0;0
"M1";113643914238752496;"14:06:00";"14:06:00";"7832";1;0;0
"M1";113643914238752496;"14:10:00";"14:10:00";"2913";2;0;0
"M1";113643914238752496;"14:11:02";"14:11:02";"1639";3;0;0
"M1";113643914238752496;"14:12:44";"14:12:44";"1640B";4;0;0
"M1";113643914238752496;"14:16:00";"14:16:00";"1382";5;0;0
"M1";113643915238752496;"14:11:00";"14:11:00";"7832";1;0;0
"M1";113643915238752496;"14:15:00";"14:15:00";"2913";2;0;0
"M1";113643915238752496;"14:16:02";"14:16:02";"1639";3;0;0
"M1";113643915238752496;"14:17:44";"14:17:44";"1640B";4;0;0
"M1";113643915238752496;"14:21:00";"14:21:00";"1382";5;0;0
"M1";113643916238752496;"14:16:00";"14:16:00";"7832";1;0;0
"M1";113643916238752496;"14:20:00";"14:20:00";"2913";2;0;0
"M1";113643916238752496;"14:21:02";"14:21:02";"1639";3;0;0
"M1";113643916238752496;"14:22:44";"14:22:44";"1640B";4;0;0
"M1";113643916238752496;"14:26:00";"14:26:00";"1382";5;0;0
"M1";113643917238752496;"14:21:00";"14:21:00";"7832";1;0;0
"M1";113643917238752496;"14:25:00";"14:25:00";"2913";2;0;0
"M1";113643917238752496;"14:26:02";"14:26:02";"1639";3;0;0
"M1";113643917238752496;"14:27:44";"14:27:44";"1640B";4;0;0
"M1";113643917238752496;"14:31:00";"14:31:00";"1382";5;0;0
"M1";113643918238752496;"14:26:00";"14:26:00";"7832";1;0;0
"M1";113643918238752496;"14:30:00";"14:30:00";"2913";2;0;0
"M1";113643918238752496;"14:31:02";"14:31:02";"1639";3;0;0
"M1";113643918238752496;"14:32:44";"14:32:44";"1640B";4;0;0
"M1";113643918238752496;"14:36:00";"14:36:00";"1382";5;0;0
"M1";113643919238752496;"14:31:00";"14:31:00";"7832";1;0;0
"M1";113643919238752496;"14:35:00";"14:35:00";"2913";2;0;0
"M1";113643919238752496;"14:36:02";"14:36:02";"1639";3;0;0
"M1";113643919238752496;"14:37:44";"14:37:44";"1640B";4;0;0
"M1";113643919238752496;"14:41:00";"14:41:00";"1382";5;0;0
"M1";113644141238752496;"08:01:00";"08:01:00";"7832";1;0;0
"M1";113644141238752496;"08:05:00";"08:05:00";"2913";2;0;0
"M1";113644141238752496;"08:06:02";"08:06:02";"1639";3;0;0
"M1";113644141238752496;"08:07:44";"08:07:44";"1640B";4;0;0
"M1";113644141238752496;"08:11:00";"08:11:00";"1382";5;0;0
"M1";113644142238752496;"08:11:00";"08:11:00";"7832";1;0;0
"M1";113644142238752496;"08:15:00";"08:15:00";"2913";2;0;0
"M1";113644142238752496;"08:16:02";"08:16:02";"1639";3;0;0
"M1";113644142238752496;"08:17:44";"08:17:44";"1640B";4;0;0
"M1";113644142238752496;"08:21:00";"08:21:00";"1382";5;0;0
"M1";113644145238753600;"05:15:00";"05:15:00";"7832";1;0;0
"M1";113644145238753600;"05:18:00";"05:18:00";"2913";2;0;0
"M1";113644145238753600;"05:18:52";"05:18:52";"1639";3;0;0
"M1";113644145238753600;"05:20:17";"05:20:17";"1640B";4;0;0
"M1";113644145238753600;"05:23:00";"05:23:00";"1382";5;0;0
"M1";113644146238753600;"05:25:00";"05:25:00";"7832";1;0;0
"M1";113644146238753600;"05:28:00";"05:28:00";"2913";2;0;0
"M1";113644146238753600;"05:28:52";"05:28:52";"1639";3;0;0
"M1";113644146238753600;"05:30:17";"05:30:17";"1640B";4;0;0
"M1";113644146238753600;"05:33:00";"05:33:00";"1382";5;0;0
"M1";113644147238753600;"05:35:00";"05:35:00";"7832";1;0;0
"M1";113644147238753600;"05:38:00";"05:38:00";"2913";2;0;0
"M1";113644147238753600;"05:38:52";"05:38:52";"1639";3;0;0
"M1";113644147238753600;"05:40:17";"05:40:17";"1640B";4;0;0
"M1";113644147238753600;"05:43:00";"05:43:00";"1382";5;0;0
"M1";113644148238753600;"05:45:00";"05:45:00";"7832";1;0;0
"M1";113644148238753600;"05:48:00";"05:48:00";"2913";2;0;0
"M1";113644148238753600;"05:48:52";"05:48:52";"1639";3;0;0
"M1";113644148238753600;"05:50:17";"05:50:17";"1640B";4;0;0
"M1";113644148238753600;"05:53:00";"05:53:00";"1382";5;0;0
"M1";113644149238753600;"05:55:00";"05:55:00";"7832";1;0;0
"M1";113644149238753600;"05:58:00";"05:58:00";"2913";2;0;0
"M1";113644149238753600;"05:58:52";"05:58:52";"1639";3;0;0
"M1";113644149238753600;"06:00:17";"06:00:17";"1640B";4;0;0
"M1";113644149238753600;"06:03:00";"06:03:00";"1382";5;0;0
"M1";113644150238753600;"06:05:00";"06:05:00";"7832";1;0;0
"M1";113644150238753600;"06:08:00";"06:08:00";"2913";2;0;0
"M1";113644150238753600;"06:08:52";"06:08:52";"1639";3;0;0
"M1";113644150238753600;"06:10:17";"06:10:17";"1640B";4;0;0
"M1";113644150238753600;"06:13:00";"06:13:00";"1382";5;0;0
"M1";113644151238753600;"06:15:00";"06:15:00";"7832";1;0;0
"M1";113644151238753600;"06:18:00";"06:18:00";"2913";2;0;0
"M1";113644151238753600;"06:18:52";"06:18:52";"1639";3;0;0
"M1";113644151238753600;"06:20:17";"06:20:17";"1640B";4;0;0
"M1";113644151238753600;"06:23:00";"06:23:00";"1382";5;0;0
"M1";113644152238753600;"06:25:00";"06:25:00";"7832";1;0;0
"M1";113644152238753600;"06:28:00";"06:28:00";"2913";2;0;0
"M1";113644152238753600;"06:28:52";"06:28:52";"1639";3;0;0
"M1";113644152238753600;"06:30:17";"06:30:17";"1640B";4;0;0
"M1";113644152238753600;"06:33:00";"06:33:00";"1382";5;0;0
"M1";113644153238753600;"06:35:00";"06:35:00";"7832";1;0;0
"M1";113644153238753600;"06:38:00";"06:38:00";"2913";2;0;0
"M1";113644153238753600;"06:38:52";"06:38:52";"1639";3;0;0
"M1";113644153238753600;"06:40:17";"06:40:17";"1640B";4;0;0
"M1";113644153238753600;"06:43:00";"06:43:00";"1382";5;0;0
"M1";113644154238753600;"06:44:00";"06:44:00";"7832";1;0;0
"M1";113644154238753600;"06:47:00";"06:47:00";"2913";2;0;0
"M1";113644154238753600;"06:47:52";"06:47:52";"1639";3;0;0
"M1";113644154238753600;"06:49:17";"06:49:17";"1640B";4;0;0
"M1";113644154238753600;"06:52:00";"06:52:00";"1382";5;0;0
"M1";113644155238753600;"06:55:00";"06:55:00";"7832";1;0;0
"M1";113644155238753600;"06:58:00";"06:58:00";"2913";2;0;0
"M1";113644155238753600;"06:58:52";"06:58:52";"1639";3;0;0
"M1";113644155238753600;"07:00:17";"07:00:17";"1640B";4;0;0
"M1";113644155238753600;"07:03:00";"07:03:00";"1382";5;0;0
"M1";113644156238753600;"07:05:00";"07:05:00";"7832";1;0;0
"M1";113644156238753600;"07:08:00";"07:08:00";"2913";2;0;0
"M1";113644156238753600;"07:08:52";"07:08:52";"1639";3;0;0
"M1";113644156238753600;"07:10:17";"07:10:17";"1640B";4;0;0
"M1";113644156238753600;"07:13:00";"07:13:00";"1382";5;0;0
"M1";113644157238753600;"07:13:00";"07:13:00";"7832";1;0;0
"M1";113644157238753600;"07:16:00";"07:16:00";"2913";2;0;0
"M1";113644157238753600;"07:16:52";"07:16:52";"1639";3;0;0
"M1";113644157238753600;"07:18:17";"07:18:17";"1640B";4;0;0
"M1";113644157238753600;"07:21:00";"07:21:00";"1382";5;0;0
"M1";113644158238753600;"07:20:00";"07:20:00";"7832";1;0;0
"M1";113644158238753600;"07:23:00";"07:23:00";"2913";2;0;0
"M1";113644158238753600;"07:23:52";"07:23:52";"1639";3;0;0
"M1";113644158238753600;"07:25:17";"07:25:17";"1640B";4;0;0
"M1";113644158238753600;"07:28:00";"07:28:00";"1382";5;0;0
"M1";113644159238753600;"07:27:00";"07:27:00";"7832";1;0;0
"M1";113644159238753600;"07:30:00";"07:30:00";"2913";2;0;0
"M1";113644159238753600;"07:30:52";"07:30:52";"1639";3;0;0
"M1";113644159238753600;"07:32:17";"07:32:17";"1640B";4;0;0
"M1";113644159238753600;"07:35:00";"07:35:00";"1382";5;0;0
"M1";113644160238753600;"07:35:00";"07:35:00";"7832";1;0;0
"M1";113644160238753600;"07:38:00";"07:38:00";"2913";2;0;0
"M1";113644160238753600;"07:38:52";"07:38:52";"1639";3;0;0
"M1";113644160238753600;"07:40:17";"07:40:17";"1640B";4;0;0
"M1";113644160238753600;"07:43:00";"07:43:00";"1382";5;0;0
"M1";113644161238753600;"07:42:00";"07:42:00";"7832";1;0;0
"M1";113644161238753600;"07:45:00";"07:45:00";"2913";2;0;0
"M1";113644161238753600;"07:45:52";"07:45:52";"1639";3;0;0
"M1";113644161238753600;"07:47:17";"07:47:17";"1640B";4;0;0
"M1";113644161238753600;"07:50:00";"07:50:00";"1382";5;0;0
"M1";113644162238753600;"07:50:00";"07:50:00";"7832";1;0;0
"M1";113644162238753600;"07:53:00";"07:53:00";"2913";2;0;0
"M1";113644162238753600;"07:53:52";"07:53:52";"1639";3;0;0
"M1";113644162238753600;"07:55:17";"07:55:17";"1640B";4;0;0
"M1";113644162238753600;"07:58:00";"07:58:00";"1382";5;0;0
"M1";113644163238753600;"07:57:00";"07:57:00";"7832";1;0;0
"M1";113644163238753600;"08:00:00";"08:00:00";"2913";2;0;0
"M1";113644163238753600;"08:00:52";"08:00:52";"1639";3;0;0
"M1";113644163238753600;"08:02:17";"08:02:17";"1640B";4;0;0
"M1";113644163238753600;"08:05:00";"08:05:00";"1382";5;0;0
"M1";113644164238753600;"08:05:00";"08:05:00";"7832";1;0;0
"M1";113644164238753600;"08:08:00";"08:08:00";"2913";2;0;0
"M1";113644164238753600;"08:08:52";"08:08:52";"1639";3;0;0
"M1";113644164238753600;"08:10:17";"08:10:17";"1640B";4;0;0
"M1";113644164238753600;"08:13:00";"08:13:00";"1382";5;0;0
"M1";113644165238753600;"08:12:00";"08:12:00";"7832";1;0;0
"M1";113644165238753600;"08:15:00";"08:15:00";"2913";2;0;0
"M1";113644165238753600;"08:15:52";"08:15:52";"1639";3;0;0
"M1";113644165238753600;"08:17:17";"08:17:17";"1640B";4;0;0
"M1";113644165238753600;"08:20:00";"08:20:00";"1382";5;0;0
"M1";113644166238753600;"08:20:00";"08:20:00";"7832";1;0;0
"M1";113644166238753600;"08:23:00";"08:23:00";"2913";2;0;0
"M1";113644166238753600;"08:23:52";"08:23:52";"1639";3;0;0
"M1";113644166238753600;"08:25:17";"08:25:17";"1640B";4;0;0
"M1";113644166238753600;"08:28:00";"08:28:00";"1382";5;0;0
"M1";113644167238753600;"08:27:00";"08:27:00";"7832";1;0;0
"M1";113644167238753600;"08:30:00";"08:30:00";"2913";2;0;0
"M1";113644167238753600;"08:30:52";"08:30:52";"1639";3;0;0
"M1";113644167238753600;"08:32:17";"08:32:17";"1640B";4;0;0
"M1";113644167238753600;"08:35:00";"08:35:00";"1382";5;0;0
"M1";113644168238753600;"08:33:00";"08:33:00";"7832";1;0;0
"M1";113644168238753600;"08:36:00";"08:36:00";"2913";2;0;0
"M1";113644168238753600;"08:36:52";"08:36:52";"1639";3;0;0
"M1";113644168238753600;"08:38:17";"08:38:17";"1640B";4;0;0
"M1";113644168238753600;"08:41:00";"08:41:00";"1382";5;0;0
"M1";113644169238753600;"08:38:00";"08:38:00";"7832";1;0;0
"M1";113644169238753600;"08:41:00";"08:41:00";"2913";2;0;0
"M1";113644169238753600;"08:41:52";"08:41:52";"1639";3;0;0
"M1";113644169238753600;"08:43:17";"08:43:17";"1640B";4;0;0
"M1";113644169238753600;"08:46:00";"08:46:00";"1382";5;0;0
"M1";113644170238753600;"08:43:00";"08:43:00";"7832";1;0;0
"M1";113644170238753600;"08:46:00";"08:46:00";"2913";2;0;0
"M1";113644170238753600;"08:46:52";"08:46:52";"1639";3;0;0
"M1";113644170238753600;"08:48:17";"08:48:17";"1640B";4;0;0
"M1";113644170238753600;"08:51:00";"08:51:00";"1382";5;0;0
"M1";113644171238753600;"08:48:00";"08:48:00";"7832";1;0;0
"M1";113644171238753600;"08:51:00";"08:51:00";"2913";2;0;0
"M1";113644171238753600;"08:51:52";"08:51:52";"1639";3;0;0
"M1";113644171238753600;"08:53:17";"08:53:17";"1640B";4;0;0
"M1";113644171238753600;"08:56:00";"08:56:00";"1382";5;0;0
"M1";113644172238753600;"08:53:00";"08:53:00";"7832";1;0;0
"M1";113644172238753600;"08:56:00";"08:56:00";"2913";2;0;0
"M1";113644172238753600;"08:56:52";"08:56:52";"1639";3;0;0
"M1";113644172238753600;"08:58:17";"08:58:17";"1640B";4;0;0
"M1";113644172238753600;"09:01:00";"09:01:00";"1382";5;0;0
"M1";113644173238753600;"08:57:00";"08:57:00";"7832";1;0;0
"M1";113644173238753600;"09:00:00";"09:00:00";"2913";2;0;0
"M1";113644173238753600;"09:01:02";"09:01:02";"1639";3;0;0
"M1";113644173238753600;"09:02:44";"09:02:44";"1640B";4;0;0
"M1";113644173238753600;"09:06:00";"09:06:00";"1382";5;0;0
"M1";113644174238753600;"09:06:00";"09:06:00";"7832";1;0;0
"M1";113644174238753600;"09:10:00";"09:10:00";"2913";2;0;0
"M1";113644174238753600;"09:11:02";"09:11:02";"1639";3;0;0
"M1";113644174238753600;"09:12:44";"09:12:44";"1640B";4;0;0
"M1";113644174238753600;"09:16:00";"09:16:00";"1382";5;0;0
"M1";113644175238753600;"09:11:00";"09:11:00";"7832";1;0;0
"M1";113644175238753600;"09:15:00";"09:15:00";"2913";2;0;0
"M1";113644175238753600;"09:16:02";"09:16:02";"1639";3;0;0
"M1";113644175238753600;"09:17:44";"09:17:44";"1640B";4;0;0
"M1";113644175238753600;"09:21:00";"09:21:00";"1382";5;0;0
"M1";113644176238753600;"09:16:00";"09:16:00";"7832";1;0;0
"M1";113644176238753600;"09:20:00";"09:20:00";"2913";2;0;0
"M1";113644176238753600;"09:21:02";"09:21:02";"1639";3;0;0
"M1";113644176238753600;"09:22:44";"09:22:44";"1640B";4;0;0
"M1";113644176238753600;"09:26:00";"09:26:00";"1382";5;0;0
"M1";113644177238753600;"09:21:00";"09:21:00";"7832";1;0;0
"M1";113644177238753600;"09:25:00";"09:25:00";"2913";2;0;0
"M1";113644177238753600;"09:26:02";"09:26:02";"1639";3;0;0
"M1";113644177238753600;"09:27:44";"09:27:44";"1640B";4;0;0
"M1";113644177238753600;"09:31:00";"09:31:00";"1382";5;0;0
"M1";113644178238753600;"09:26:00";"09:26:00";"7832";1;0;0
"M1";113644178238753600;"09:30:00";"09:30:00";"2913";2;0;0
"M1";113644178238753600;"09:31:02";"09:31:02";"1639";3;0;0
"M1";113644178238753600;"09:32:44";"09:32:44";"1640B";4;0;0
"M1";113644178238753600;"09:36:00";"09:36:00";"1382";5;0;0
"M1";113644179238753600;"09:31:00";"09:31:00";"7832";1;0;0
"M1";113644179238753600;"09:35:00";"09:35:00";"2913";2;0;0
"M1";113644179238753600;"09:36:02";"09:36:02";"1639";3;0;0
"M1";113644179238753600;"09:37:44";"09:37:44";"1640B";4;0;0
"M1";113644179238753600;"09:41:00";"09:41:00";"1382";5;0;0
"M1";113644180238753600;"09:36:00";"09:36:00";"7832";1;0;0
"M1";113644180238753600;"09:40:00";"09:40:00";"2913";2;0;0
"M1";113644180238753600;"09:41:02";"09:41:02";"1639";3;0;0
"M1";113644180238753600;"09:42:44";"09:42:44";"1640B";4;0;0
"M1";113644180238753600;"09:46:00";"09:46:00";"1382";5;0;0
"M1";113644181238753600;"09:41:00";"09:41:00";"7832";1;0;0
"M1";113644181238753600;"09:45:00";"09:45:00";"2913";2;0;0
"M1";113644181238753600;"09:46:02";"09:46:02";"1639";3;0;0
"M1";113644181238753600;"09:47:44";"09:47:44";"1640B";4;0;0
"M1";113644181238753600;"09:51:00";"09:51:00";"1382";5;0;0
"M1";113644182238753600;"09:46:00";"09:46:00";"7832";1;0;0
"M1";113644182238753600;"09:50:00";"09:50:00";"2913";2;0;0
"M1";113644182238753600;"09:51:02";"09:51:02";"1639";3;0;0
"M1";113644182238753600;"09:52:44";"09:52:44";"1640B";4;0;0
"M1";113644182238753600;"09:56:00";"09:56:00";"1382";5;0;0
"M1";113644183238753600;"09:51:00";"09:51:00";"7832";1;0;0
"M1";113644183238753600;"09:55:00";"09:55:00";"2913";2;0;0
"M1";113644183238753600;"09:56:02";"09:56:02";"1639";3;0;0
"M1";113644183238753600;"09:57:44";"09:57:44";"1640B";4;0;0
"M1";113644183238753600;"10:01:00";"10:01:00";"1382";5;0;0
"M1";113644184238753600;"19:57:00";"19:57:00";"7832";1;0;0
"M1";113644184238753600;"20:01:00";"20:01:00";"2913";2;0;0
"M1";113644184238753600;"20:01:52";"20:01:52";"1639";3;0;0
"M1";113644184238753600;"20:03:17";"20:03:17";"1640B";4;0;0
"M1";113644184238753600;"20:06:00";"20:06:00";"1382";5;0;0
"M1";113644185238753600;"20:03:00";"20:03:00";"7832";1;0;0
"M1";113644185238753600;"20:06:00";"20:06:00";"2913";2;0;0
"M1";113644185238753600;"20:06:52";"20:06:52";"1639";3;0;0
"M1";113644185238753600;"20:08:17";"20:08:17";"1640B";4;0;0
"M1";113644185238753600;"20:11:00";"20:11:00";"1382";5;0;0
"M1";113644186238753600;"20:08:00";"20:08:00";"7832";1;0;0
