"Line","Variance","From","To","Speed Average"
59,1,"3100","2922B",11.06034465509256
59,1,"2922B","6465",13.564439090291598
59,1,"6465","3117",8.509301973493422
59,1,"3117","3921",13.207810169016062
59,1,"3921","3120",11.895538889810531
59,1,"3120","3121",7.7034542392655005
59,1,"3121","3508",15.5848895648617
59,1,"3508","3131",
59,1,"3131","3125",
60,0,"1425","2920",13.073714948484913
60,0,"2920","1273",10.72043023139691
60,0,"1273","1270B",8.951190287681525
60,0,"1270B","1271B",9.427205202562467
60,0,"1271B","3921",10.800252639229075
60,0,"3921","1880",12.11772906163919
60,0,"1880","1881",8.77885147600832
60,0,"1881","1910",11.27409926795551
60,0,"1910","3122",9.867918237624355
60,0,"3122","1903",12.509468761539171
60,0,"1903","1912",11.861910895027245
60,0,"1912","4705",11.924633752850939
60,0,"4705","6408",14.894910016647168
60,0,"6408","2122",12.798448119433468
60,0,"2122","2846",11.513143114282439
60,0,"2846","2123",11.962950471886602
60,0,"2123","2124",18.02233040814129
60,0,"2124","2125",10.462833766076784
60,0,"2125","1251",15.489884930417356
60,0,"1251","4856B",19.545544610405894
60,0,"4856B","4853",16.168755952643053
60,0,"4853","6931B",11.56914998045483
60,0,"6931B","1652",12.447241377180005
60,0,"1652","1736",20.17406435210502
60,0,"1736","1737",20.187364330935953
60,0,"1737","2769",18.481534587050827
60,0,"2769","2770",16.97260239984423
60,0,"2770","2771",15.103719902713935
60,0,"2771","1949",13.491467930859377
60,0,"1949","1962",20.743445170458315
60,1,"2701","1929",14.565844398133288
60,1,"1929","2702",21.378192140259735
60,1,"2702","2703",2.4370621986909016
60,1,"2703","2704",17.1805859452887
60,1,"2704","2705",18.471241705854364
60,1,"2705","1738",16.325752472838673
60,1,"1738","1739",13.500163374267633
60,1,"1739","1653",9.296026450235093
60,1,"1653","6956B",15.561503705756943
60,1,"6956B","4804B",19.21793038959105
60,1,"4804B","4857B",18.38199849708787
60,1,"4857B","1250",12.353115506265183
60,1,"1250","2131",15.63594920438839
60,1,"2131","2132",12.984793342189262
60,1,"2132","2133",11.24829449480097
60,1,"2133","2847",11.012272780277822
60,1,"2847","2134",13.334878827069497
60,1,"2134","6406",11.001502990934132
60,1,"6406","6453",12.455779373109866
60,1,"6453","1976",10.656066299971654
60,1,"1976","1977",8.3270305156047
60,1,"1977","1986",14.607578454716425
60,1,"1986","6112",9.453793484816117
60,1,"6112","1980",12.159960550830942
60,1,"1980","1884",11.721276650103333
60,1,"1884","1883",12.33121373674871
60,1,"1883","3160",8.023686930544077
60,1,"3160","3158B",10.299749960078449
60,1,"3158B","1416",8.708849625986028
60,1,"1416","1418B",7.710774604242508
60,1,"1418B","2068",24.27309235969119
61,0,"1900","1904",9.204664992985736
61,0,"1904","1901",10.750129271414545
61,0,"1901","6435",8.844821419799645
61,0,"6435","9023B",11.308136205947276
61,0,"9023B","6017",10.577191004550807
61,0,"6017","6018",13.092516401655063
61,0,"6018","6019",11.240138746194544
61,0,"6019","6020",11.144436895385205
61,0,"6020","9291",9.080039624364158
61,0,"9291","6191",9.677267330128233
61,0,"6191","6021",13.122961315875473
61,0,"6021","6023",8.910160789657194
61,0,"6023","6022B",13.711294598632914
61,0,"6022B","6024",13.516838198085573
61,0,"6024","1136",14.268265118350902
61,0,"1136","2283",12.301303117211473
61,0,"2283","2289",11.758610616198
61,1,"2289","2287",15.590594454441069
61,1,"2287","1156",7.220286227230973
61,1,"1156","6053",18.88851691129557
61,1,"6053","6054B",4.302379122339639
61,1,"6054B","6055",9.5289687856278
61,1,"6055","6056",11.735142876659886
61,1,"6056","6190",10.084535737485242
61,1,"6190","9296",6.483283225086453
61,1,"9296","6058",11.055460738589314
61,1,"6058","6059",11.99986707126806
61,1,"6059","6060",1.3421101391271433
61,1,"6060","6061",0.0
61,1,"6061","6062",0.0
61,1,"6062","3313",0.0
61,1,"3313","6436",4.2854974785880176
61,1,"6436","1988",
61,1,"1988","1900",
62,0,"3335F","3330F",20.181433286441255
62,0,"3330F","3317",16.925835438767503
62,0,"3317","5042",18.776767049501526
62,0,"5042","5874F",21.931010379447034
62,0,"5874F","5275F",25.70311806335807
62,0,"5275F","5274F",13.937614530626483
62,0,"5274F","5308F",9.785779468864023
62,0,"5308F","2241G",12.695767330638
62,0,"2241G","6258",14.310606405632237
62,0,"6258","3308F",20.23771180857286
62,0,"3308F","3309F",
62,0,"3309F","6419F",
62,0,"6419F","6260F",
62,0,"6260F","2726F",
62,0,"2726F","6179",
62,0,"6179","2537F",
62,0,"2537F","2879F",
62,0,"2879F","6174F",
62,0,"6174F","6171",
62,0,"6171","4118F",
62,0,"4118F","6172",
62,0,"6172","6552",
62,0,"6552","6553",
62,0,"6553","6502",
62,1,"6502","6501",
62,1,"6501","6505",
62,1,"6505","6504",
62,1,"6504","4119F",
62,1,"4119F","6100",
62,1,"6100","6122",
62,1,"6122","2878F",
62,1,"2878F","2543F",
62,1,"2543F","6178",
62,1,"6178","2720F",
62,1,"2720F","6201F",
62,1,"6201F","6202",
62,1,"6202","6203F",
62,1,"6203F","3360F",12.651368314685271
62,1,"3360F","6204",15.643208128858047
62,1,"6204","2242F",10.97629432529945
62,1,"2242F","5354H",9.581573178573692
62,1,"5354H","5279F",23.530903322909285
62,1,"5279F","5278F",23.853306295747565
62,1,"5278F","5277F",18.647206703726123
62,1,"5277F","5039",16.29127198677114
62,1,"5039","3321",25.407912721792496
62,1,"3321","3337F",14.840431610694667
62,1,"3337F","3334F",23.310297528433836
63,0,"6445","3072",9.336727665617351
63,0,"3072","3353",10.741654744167755
63,0,"3353","3354",8.461703493194413
63,0,"3354","1508",8.66511495111471
63,0,"1508","1509",9.704267173335536
63,0,"1509","1510",13.30917257041688
63,0,"1510","1273",13.125831462670503
63,0,"1273","1402B",12.842252782858454
63,0,"1402B","1419",12.635852363183151
63,0,"1419","1403",10.704930430522273
63,0,"1403","3251",14.952790558603958
63,0,"3251","3266",10.770808637700831
63,0,"3266","2247",9.502329400119132
63,0,"2247","3761",14.987747700171095
63,0,"3761","3762",14.5463764817835
63,0,"3762","3763",14.237717356467883
63,0,"3763","3766",14.679900889000077
63,0,"3766","3765",16.47053321330651
63,0,"3765","3274",14.743021289597735
63,0,"3274","3285",12.133254066204143
63,0,"3285","3401",38.89713677953805
63,1,"3401","3702",21.288798301260087
63,1,"3702","3240",14.463691732062266
63,1,"3240","3704",14.218093007567854
63,1,"3704","3705",9.917862226683026
63,1,"3705","5308",12.389497956799167
63,1,"5308","2250",12.94315239877681
63,1,"2250","3216",13.403132505084345
63,1,"3216","3707",11.997244166831313
63,1,"3707","3217",13.492252594752427
63,1,"3217","3218",14.244963938484764
63,1,"3218","2920",12.298772568199533
63,1,"2920","3219",11.339738889863286
63,1,"3219","1569B",5.129134150340424
63,1,"1569B","1570",6.618786765614969
63,1,"1570","1571",7.483249538192662
63,1,"1571","3358",14.757332942656614
63,1,"3358","3359",10.09120229922262
63,1,"3359","3062",6.708532823426626
63,1,"3062","6442",12.8038832797065
64,0,"1654","6433",
64,0,"6433","1729",5.685499997430067
64,0,"1729","1131B",8.78222441979047
64,0,"1131B","1132",14.092400098422095
64,0,"1132","2927",3.295846034004608
64,0,"2927","6464",7.40975390061105
64,0,"6464","2970B",8.651171650553499
64,0,"2970B","1273",12.299015167251179
64,0,"1273","6082",10.526138237159154
64,0,"6082","6190",26.115711557558637
64,0,"6190","2974",5.22685179650971
64,0,"2974","2975",
64,0,"2975","2976",
64,0,"2976","2977",
64,0,"2977","2990",
64,0,"2990","2997",
64,0,"2997","2980",
64,0,"2980","2995",
64,0,"2995","2982B",
64,0,"2982B","2900",0.0
64,0,"2900","2992",8.887031646163933
64,0,"2992","3176",
64,0,"3176","5299",
64,1,"5298","3126",16.91038072985553
64,1,"3126","2909",12.883177081907727
64,1,"2909","2903",12.80091418862679
64,1,"2903","2910",10.208434757216379
64,1,"2910","2924",12.626830836778096
64,1,"2924","2912",11.735219515780011
64,1,"2912","2996",14.984244027100166
64,1,"2996","2926",16.948216060282622
64,1,"2926","2915",10.467875194409597
64,1,"2915","2916",10.737738266952642
64,1,"2916","2917",4.562943135488186
64,1,"2917","2918",7.130566639403283
64,1,"2918","6191",10.119182834144999
64,1,"6191","2920",14.527226625238628
64,1,"2920","2922B",14.5612520962864
64,1,"2922B","6465",10.062166566102126
64,1,"6465","1497B",12.940714179872678
64,1,"1497B","1160",8.117927715098313
64,1,"1160","1162C",12.461229267327191
64,1,"1162C","1776",12.763557120603966
64,1,"1776","6432",9.072337271452541
64,1,"6432","4952",16.70542889465049
65,0,"6445","3072",9.562065173115709
65,0,"3072","3353",11.125063476298283
65,0,"3353","3354",7.038586745957475
65,0,"3354","3355",11.24326154607024
65,0,"3355","9060",13.719101220832718
65,0,"9060","9064",
65,0,"9064","6369",
65,0,"6369","6418",
65,0,"6418","6203",
65,0,"6203","6210",9.776342912357944
65,0,"6210","2975",11.863049963892802
65,0,"2975","2976",9.60157113009504
65,0,"2976","2977",12.833344109553732
65,0,"2977","2990",15.746511101211365
65,0,"2990","2997",14.313135545698186
65,0,"2997","2980",13.701441037592886
65,0,"2980","3361",10.811759936087032
65,0,"3361","3362",18.205954542127106
65,0,"3362","6081B",6.943898941791211
65,0,"6081B","5361",14.189284838830218
65,0,"5361","1283",22.627235203663616
65,0,"1283","2294B",20.02885219690231
65,0,"2294B","2987",16.027311025783565
65,0,"2987","2986B",20.619736385310986
65,0,"2986B","2991",19.333330854584787
65,0,"2991","9725",
65,0,"9725","9726",
65,0,"9726","9727",
65,0,"9727","9728",
65,0,"9728","9701",
65,0,"9701","9729",
65,0,"9729","3042",
65,1,"3042","9702",22.18323826023248
65,1,"9702","9703",
65,1,"9703","2899",9.316242105412032
65,1,"2899","2905",17.294220438318963
65,1,"2905","2895",16.489893735311444
65,1,"2895","2988",10.885440674070457
65,1,"2988","2292B",18.75009074667281
65,1,"2292B","2908",19.122304353481375
65,1,"2908","3176",16.757359493112588
65,1,"3176","5362",7.038679532457304
65,1,"5362","5048",12.149993533388363
65,1,"5048","3304",17.24301616072974
65,1,"3304","3305",14.643375747279986
65,1,"3305","3306",9.898240983278347
65,1,"3306","3307",11.61166988924785
65,1,"3307","2996",15.070078718463835
65,1,"2996","2926",17.43599031268366
65,1,"2926","2915",11.145201977261982
65,1,"2915","2916",11.630310232550954
65,1,"2916","2917",13.332246292320313
65,1,"2917","3299",10.392537818325943
65,1,"3299","3309",
65,1,"3309","6416",
65,1,"6416","3325",
65,1,"3325","6062",
65,1,"6062","3313",
65,1,"3313","3332",
65,1,"3332","3358",
65,1,"3358","3359",
65,1,"3359","3062",1.221132404161886
65,1,"3062","6442",12.911108333689805
66,0,"2594","1820",
66,0,"1820","2296",
66,0,"2296","6445",5.174708321790361
66,0,"6445","3072",5.471920589755548
66,0,"3072","3353",10.99571843462964
66,0,"3353","3354",7.072425096077202
66,0,"3354","3355",10.692925869982902
66,0,"3355","9060",14.024682479066957
66,0,"9060","9064",
66,0,"9064","6369",
66,0,"6369","6418",
66,0,"6418","6203",
66,0,"6203","2051",
66,0,"2051","3451",
66,0,"3451","3412",
66,0,"3412","2345",3.064004529413545
66,0,"2345","2346",12.838276571445492
66,0,"2346","2174",14.486278308860344
66,0,"2174","3449",12.414647743203743
66,0,"3449","3470",10.337993721890946
66,0,"3470","3448B",11.795851186822246
66,0,"3448B","3450",15.770959767089042
66,0,"3450","3459",11.43038699686537
66,0,"3459","3460",12.294703854524615
66,0,"3460","3272",11.762490513273065
66,0,"3272","3273",13.71643789795024
66,0,"3273","3274",15.966350609425989
66,0,"3274","3285",14.38888315833253
66,0,"3285","3286B",12.474804125198217
66,0,"3286B","3288",14.898337183378358
66,1,"3284","3661",22.136127893588608
66,1,"3661","3210B",15.430088307393023
66,1,"3210B","1535",13.093632622733724
66,1,"1535","3402",14.516246407956157
66,1,"3402","3403",18.497249709756993
66,1,"3403","3417",13.567269272210893
66,1,"3417","3419",11.258328652018335
66,1,"3419","3411",14.170782688322799
66,1,"3411","2173",16.231423869442747
66,1,"2173","3408",11.801982529277712
66,1,"3408","3409",7.770840835234452
66,1,"3409","3410",13.888170713345195
66,1,"3410","3414",
66,1,"3414","2067",
66,1,"2067","3309",
66,1,"3309","6416",
66,1,"6416","3325",
66,1,"3325","6062",
66,1,"6062","3313",
66,1,"3313","3332",
66,1,"3332","3358",
66,1,"3358","3359",
66,1,"3359","3062",1.2948016615396056
66,1,"3062","6442",13.026910726242635
66,1,"6442","6447",
66,1,"6447","2301",
66,1,"2301","2595",
66,1,"2595","2594",
69,0,"3107","3177",12.509223954686881
69,0,"3177","3171",16.129150375980224
69,0,"3171","3172",14.77914517502056
69,0,"3172","3173",19.374169667953385
69,0,"3173","3174",14.70126711630511
69,0,"3174","3175B",16.114310778399318
69,0,"3175B","3176",18.114925754753724
69,0,"3176","5362",8.162526033780765
69,0,"5362","5045",18.80924565685985
69,0,"5045","9311",14.237583226661435
69,1,"9311","5046",12.723875114076886
69,1,"5046","5361",18.544497629268633
69,1,"5361","3126",
69,1,"3126","3101",
69,1,"3101","3102",
69,1,"3102","3103",
69,1,"3103","3104",
69,1,"3104","3105",
69,1,"3105","3107",
70,0,"2957","5810",14.62183679540733
70,0,"5810","5811",10.648958834441203
70,0,"5811","2657",13.50386140509623
70,0,"2657","5812",
70,0,"5812","5813",0.031937889884482575
70,0,"5813","1649",9.144066107066342
70,0,"1649","1650",10.762578720036613
70,0,"1650","2355",8.71852290494151
70,0,"2355","1984B",10.343780396897673
70,0,"1984B","1926B",16.952172558351528
70,0,"1926B","2165",15.808741248763585
70,0,"2165","5817",10.751140956377077
70,0,"5817","1929",12.068704815341148
70,0,"1929","1937",14.353969834527335
70,0,"1937","1931",20.60741105014416
70,0,"1931","1932",19.85626132129368
70,0,"1932","1933B",11.803399350896639
70,0,"1933B","1939",17.52146278185085
70,0,"1939","1935",12.375086022321216
70,0,"1935","1936",14.259825333578254
70,0,"1936","1944",18.71706766390294
70,0,"1944","1938",27.52951090484028
70,1,"2168","1953",18.916723560902753
70,1,"1953","1954",15.61639653443975
70,1,"1954","1955",12.44772482828089
70,1,"1955","1963",22.36240758191636
70,1,"1963","1957B",15.117231244289902
70,1,"1957B","1958B",16.561969164886687
70,1,"1958B","1959",5.587170728396111
70,1,"1959","1965",9.736295253210223
70,1,"1965","1961B",18.057379398225283
70,1,"1961B","1962",13.295032106868613
70,1,"1962","2166",17.015451787422872
70,1,"2166","1964",11.133666098893567
70,1,"1964","1985B",10.176123180962959
70,1,"1985B","5058",8.14420595905179
70,1,"5058","1632",14.848449840156958
70,1,"1632","2559",
70,1,"2559","5856",
70,1,"5856","5857",0.20775970717009207
70,1,"5857","2658",4.876789713014703
70,1,"2658","5858",12.390856395256751
70,1,"5858","5859",9.466369681919844
70,1,"5859","2934",12.651243971393589
71,0,"2596","2296",11.893264185249729
71,0,"2296","6444",8.156777632994999
71,0,"6444","3502",16.66531383063866
71,0,"3502","3503",12.58426345041087
71,0,"3503","1734",11.672389129294684
71,0,"1734","3518B",10.412593115209546
71,0,"3518B","3506",11.694685206706955
71,0,"3506","2928",12.507285409530942
71,0,"2928","5611",12.755693146139354
71,0,"5611","3508",10.387765990685477
71,0,"3508","3517",16.14513235654763
71,0,"3517","3510B",7.9654056290999735
71,0,"3510B","2397",14.968871891599568
71,0,"2397","5407",13.512436317146024
71,0,"5407","3514",14.608635044546556
71,0,"3514","3515",18.887710105558703
71,0,"3515","1597B",12.49581822301541
71,0,"1597B","3520",22.586339974177502
71,1,"3521","3556",7.239759989550442
71,1,"3556","1598B",10.574888165160854
71,1,"1598B","3557",6.319749742761761
71,1,"3557","3558",13.039271872628737
71,1,"3558","3559",12.293019033207901
71,1,"3559","3525",4.363025401057765
71,1,"3525","2351",12.600581939270842
71,1,"2351","3562B",14.883095454132167
71,1,"3562B","3570",0.9244157712945491
71,1,"3570","3572",3.343345250646795
71,1,"3572","5612",4.812051676005397
71,1,"5612","2963",8.844259058924791
71,1,"2963","2964B",7.642888753827462
71,1,"2964B","2967B",4.7094503084310615
71,1,"2967B","2948",13.519787373716158
71,1,"2948","3567",11.422825996680205
71,1,"3567","6447",10.574048472872699
71,1,"6447","2301",
71,1,"2301","2595",
71,1,"2595","2596",
72,0,"3513","3514",1.2035678733040167
72,0,"3514","3515",23.199837325204545
72,0,"3515","1597B",10.15565528944942
72,0,"1597B","3546",11.929632014550641
72,0,"3546","3551",17.273320688903127
72,0,"3551","3550",15.724591965666695
72,0,"3550","3549",22.485795648805286
72,0,"3549","6469",0.8564868349739942
72,0,"6469","2046",13.74923261207676
72,0,"2046","3526",18.53896669627274
72,0,"3526","3529",18.954912755353245
72,0,"3529","3522",26.50162230094815
72,1,"3522","3530",22.296405923999917
72,1,"3530","3524",17.977614118640183
72,1,"3524","1754",12.43601109173984
72,1,"1754","6468",17.639067902218375
72,1,"6468","4407",13.259427661218485
72,1,"4407","3552",17.435170107073215
72,1,"3552","3553",14.682239217856091
72,1,"3553","3547",11.094379747686432
72,1,"3547","3556",9.279736167318466
72,1,"3556","1598B",18.897213326321005
72,1,"1598B","3557",15.911032561531396
72,1,"3557","3558",15.247088950721913
72,1,"3558","5407",22.53974642590626
74,0,"2417","2452",19.250305516422138
74,0,"2452","2453",14.629021607203796
74,0,"2453","2632",16.287300100504115
74,0,"2632","2616B",15.573356037788662
74,0,"2616B","2939B",10.27588871125139
74,0,"2939B","5152",8.843714686569282
74,0,"5152","5161",14.726462637716946
74,0,"5161","1085",16.389288061211563
74,0,"1085","2551",18.703296221656625
74,0,"2551","2556",21.076967435442917
74,0,"2556","3681",13.525062595629777
74,0,"3681","2550",16.31774218842012
74,0,"2550","2252",14.678296976323345
74,0,"2252","2617",16.47092937232396
74,0,"2617","2618",16.38318472325721
74,0,"2618","2619",15.719466511323331
74,0,"2619","2620",22.083794235111124
74,0,"2620","2621",25.528722324894336
74,0,"2621","2622",15.550732567552982
74,0,"2622","2623",2.330816253800285
74,0,"2623","2624",22.98008459692942
74,0,"2624","2625",20.593558894998104
74,0,"2625","3046",21.27299377841475
74,0,"3046","3074",18.7681348266018
74,1,"3074","2598",38.288509547060585
74,1,"2598","2614",49.420639422457164
74,1,"2614","2599",3.135702290836912
74,1,"2599","2600",21.550604308094165
74,1,"2600","2601",5.692365201143586
74,1,"2601","2602",1.4704996672341824
74,1,"2602","2605",4.268455081497118
74,1,"2605","2606",1.086506547278715
74,1,"2606","2607",1.7563794957919114
74,1,"2607","2225",4.578876997853644
74,1,"2225","2226",11.306188675061243
74,1,"2226","3682",27.709514430995778
74,1,"3682","2523",41.11430079092543
74,1,"2523","2555",19.597246271951224
74,1,"2555","1015",
74,1,"1015","5915",
74,1,"5915","5719",
74,1,"5719","2952B",
74,1,"2952B","2612",
74,1,"2612","2631",
74,1,"2631","2414",
74,1,"2414","2415",
74,1,"2415","2416",
74,1,"2416","2417",
75,0,"2383","1478",19.171770680678318
75,0,"1478","1479",18.721563882045754
75,0,"1479","1498",13.610125738063074
75,0,"1498","1480",14.110413316026285
75,0,"1480","5297B",12.860668494201652
75,0,"5297B","1495",16.126096231218963
75,0,"1495","6856B",15.501461391381657
75,0,"6856B","2319",16.181891140855573
75,0,"2319","1482",13.374926182257383
75,0,"1482","1260",19.11033034376612
75,0,"1260","1483",4.460788977852605
75,0,"1483","1484",19.10961275715435
75,0,"1484","1018",7.749682670061109
75,0,"1018","1486B",9.891294744949306
75,1,"1486B","1487",16.266606184059807
75,1,"1487","2648",21.135900515001428
75,1,"2648","1204",14.894559654703446
75,1,"1204","1489",16.406713204140765
75,1,"1489","2375",14.308748251600974
75,1,"2375","1490",13.033419159878486
75,1,"1490","5296B",11.305705377545316
75,1,"5296B","1492",14.833848825378821
75,1,"1492","1493",15.328987862686537
75,1,"1493","1541B",6.372772346040779
75,1,"1541B","2382",11.775713874743468
76,0,"1638B","1601",22.926724469857707
76,0,"1601","2424",23.35715204871728
76,0,"2424","1614B",28.745616523478272
76,0,"1614B","1615",17.161791514426604
76,0,"1615","1605",5.699367003600585
76,0,"1605","1617",13.62658499015865
76,0,"1617","1602",17.82006744892533
76,0,"1602","1620B",16.556532086149787
76,0,"1620B","1627",17.402378911865885
76,0,"1627","9164",15.965717330517093
76,0,"9164","1629",13.12815216584415
76,1,"1629","1631",
76,1,"1631","1656B",
76,1,"1656B","1668",
76,1,"1668","1657",
76,1,"1657","1669",
76,1,"1669","1659",
76,1,"1659","1660B",
76,1,"1660B","2425",
76,1,"2425","1673",
76,1,"1673","1638B",
77,0,"1638B","1601",21.308747966404983
77,0,"1601","2424",23.824241547655205
77,0,"2424","1616",20.615154601853973
77,0,"1616","1625",15.338132393685907
77,0,"1625","1375",17.99022619152517
77,0,"1375","1377",18.952483534911146
77,0,"1377","1380",20.49317429463423
77,0,"1380","9169",15.775926063692818
77,0,"9169","7501",16.185779451197725
77,1,"7501","9561",
77,1,"9561","1381",
77,1,"1381","1387",
77,1,"1387","1635",
77,1,"1635","1659",
77,1,"1659","1660B",
77,1,"1660B","2425",
77,1,"2425","1673",
77,1,"1673","1638B",
78,0,"3850","3815",17.346091536189554
78,0,"3815","3851",11.503384879057878
78,0,"3851","3860",21.03419736851886
78,0,"3860","3859",16.3054161918733
78,0,"3859","3856",13.141594333619585
78,0,"3856","1665",45.7504795599041
78,0,"1665","3858",51.46809812341905
78,0,"3858","3852",15.493300988990494
78,0,"3852","2528",33.59784374361719
78,0,"2528","2541",4.961006213122366
78,0,"2541","1662",32.97724683441294
78,1,"1664","3800",21.159450347195442
78,1,"3800","3802",24.437810010677424
78,1,"3802","3804B",15.824584232022946
78,1,"3804B","3805",13.063300537143855
78,1,"3805","1666",16.559268842542412
78,1,"1666","3808",
78,1,"3808","3812",
78,1,"3812","3853",
78,1,"3853","3810",
78,1,"3810","3814",
78,1,"3814","3850",
79,0,"1339","2041",22.427159231996924
79,0,"2041","2042",16.73025342680306
79,0,"2042","2043",15.303032638045776
79,0,"2043","9853",13.54516698780755
79,0,"9853","2028",17.709043919342157
79,0,"2028","1531",18.039428599815604
79,0,"1531","1320",16.703498394908646
79,0,"1320","1533",2.7378571793130075
79,0,"1533","3920",17.068727405075364
79,0,"3920","3902",17.905673213226233
79,0,"3902","3903",13.989148688855432
79,0,"3903","3904",15.363529574927394
79,0,"3904","3905",17.56978376299193
79,0,"3905","3911",15.54404809340806
79,0,"3911","6450",14.641299852527371
79,0,"6450","1462",8.269986074939137
79,0,"1462","6055",10.296210401956357
79,0,"6055","1463",13.753729215377938
79,0,"1463","1464",9.796187343490336
79,0,"1464","1474B",7.510200863417963
79,1,"1474B","2083",8.725959765947467
79,1,"2083","1402B",16.364826059580516
79,1,"1402B","1419",13.30787694093852
79,1,"1419","1403",9.053559651709717
79,1,"1403","1404",11.193803526112138
79,1,"1404","6448",17.737453330249636
79,1,"6448","3956",11.769880245989127
79,1,"3956","3957",28.778138105823203
79,1,"3957","3958",8.033656699747912
79,1,"3958","3959",16.430387951591516
79,1,"3959","3962",0.7143617531114741
79,1,"3962","3463",11.260297591251934
79,1,"3463","1321",
79,1,"1321","1551",
79,1,"1551","2022",
79,1,"2022","1043",
79,1,"1043","2037",
79,1,"2037","2038",
79,1,"2038","2039",
79,1,"2039","1339",
80,0,"1824","6433",11.575852748917645
80,0,"6433","1729",11.570248790971974
80,0,"1729","1233",10.435109915052756
80,0,"1233","1706",12.551901156327196
80,0,"1706","1728",11.633609145759248
80,0,"1728","3160",10.685180043684095
80,0,"3160","3953",12.942285911949801
80,0,"3953","1135",13.12019103510406
80,0,"1135","1136",16.659214157498827
80,0,"1136","2283",15.70159448451341
80,0,"2283","1113",8.876441670225068
80,0,"1113","1139",10.888081947902451
80,0,"1139","1140",14.547532448138629
80,0,"1140","1141",12.914079743933414
80,0,"1141","3954",17.021235556797887
80,0,"3954","3952",19.579176682208498
80,0,"3952","3956",13.473639367997267
80,0,"3956","3957",13.789508870574215
80,0,"3957","3272",12.62323301315258
80,0,"3272","3273",13.655043422080377
80,0,"3273","3274",15.169615878160219
80,0,"3274","3285",21.70534536172673
80,0,"3285","3276",23.372528437611333
80,0,"3276","5046",13.188297584370895
80,0,"5046","5361",16.75291608108209
80,0,"5361","1283",23.080243340227113
80,0,"1283","2294B",20.922062100576223
80,0,"2294B","2987",16.441662995197767
80,0,"2987","2986B",17.894952830556903
80,0,"2986B","9946",32.72174395942596
80,1,"9946","2895",11.258090042104916
80,1,"2895","2988",14.228087332129787
80,1,"2988","2292B",20.847149723450325
80,1,"2292B","2908",20.432038891758058
80,1,"2908","3176",17.014736013676814
80,1,"3176","5362",8.643383584757633
80,1,"5362","5045",20.05553722179415
80,1,"5045","3207",25.558188338037684
80,1,"3207","3200",22.360984756488893
80,1,"3200","3401",13.046934705324283
80,1,"3401","3210B",12.974043257719984
80,1,"3210B","3898",13.681972627372797
80,1,"3898","3904",17.85084242248288
80,1,"3904","3905",4.927870416385869
80,1,"3905","3906",4.5953727368044595
80,1,"3906","3908",18.976409267091054
80,1,"3908","1152",13.25014283294094
80,1,"1152","1153",13.350408185582047
80,1,"1153","1154",13.485188437791043
80,1,"1154","2287",14.763150293324749
80,1,"2287","1156",12.927752143300106
80,1,"1156","1159",15.883050733944795
80,1,"1159","3912",10.949129010023434
80,1,"3912","3921",12.74725582733122
80,1,"3921","1769",8.3128289324852
80,1,"1769","1983",12.943139766632806
80,1,"1983","4367B",3.969435999240714
80,1,"4367B","1776",13.526325948210754
80,1,"1776","6432",8.705382708212024
80,1,"6432","4952",15.802409600319802
81,0,"3611F","3612F",15.748824383821244
81,0,"3612F","3613F",14.731411872345522
81,0,"3613F","6799F",17.394623175183394
81,0,"6799F","6856",17.442903909056547
81,0,"6856","6857",17.317747651915955
81,0,"6857","2256F",13.039082786614813
81,0,"2256F","2257G",11.859058482675655
81,0,"2257G","6858G",11.409389528983018
81,0,"6858G","2259F",14.632341371679173
81,0,"2259F","2260F",16.491106983652056
81,0,"2260F","6860G",14.208516679091428
81,0,"6860G","6705F",9.701118268413834
81,0,"6705F","0631",9.678526690121517
81,0,"0631","2539F",8.191952422769948
81,0,"2539F","6099",12.856862777059884
81,0,"6099","6106",11.063171889645933
81,0,"6106","6121F",10.918243008929133
81,0,"6121F","2331F",9.583918923432368
81,0,"2331F","6077F",7.500784307582921
81,0,"6077F","6109",8.313997945688843
81,0,"6109","6427F",10.19730193703574
81,0,"6427F","2960F",9.168282897418896
81,0,"2960F","2971F",9.144566633046233
81,0,"2971F","6120",12.682945430127942
81,0,"6120","3508F",8.924089230999254
81,0,"3508F","3123",6.207895669927548
81,0,"3123","6113F",16.142541309646056
81,0,"6113F","6114F",11.463231756690341
81,0,"6114F","1805F",12.763800961623133
81,0,"1805F","6008",19.650783338385985
81,0,"6008","6117",13.323200126955204
81,0,"6117","6463F",15.56663397481209
81,0,"6463F","2285G",8.659820425539397
81,0,"2285G","1042",13.787355477225006
81,1,"2286G","6462F",17.53587488161704
81,1,"6462F","6153",17.428335949746494
81,1,"6153","6009",16.364801935455727
81,1,"6009","6155F",13.053302896407656
81,1,"6155F","6156F",16.36918723046328
81,1,"6156F","6157F",13.512745921577668
81,1,"6157F","6158H",12.824321607669464
81,1,"6158H","3572F",10.735085667749004
81,1,"3572F","2380F",10.685840446770287
81,1,"2380F","2972F",11.448454797434339
81,1,"2972F","2931F",12.514518034122553
81,1,"2931F","6425F",9.796105736568776
81,1,"6425F","6162",12.119021315263131
81,1,"6162","6078",11.379493126841464
81,1,"6078","2336G",10.104860835057664
81,1,"2336G","6165",14.86180062116541
81,1,"6165","6166",10.769615009316116
81,1,"6166","6175",10.697769661555956
81,1,"6175","2671F",13.287595736245825
81,1,"2671F","0636",11.094001627235805
81,1,"0636","6068",12.514308808439033
