"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
89;1261;0;1261;16:36:55;1
89;1261;38;3223;16:36:55;1
89;2788;0;2648;01:48:11;-1
89;1261;140;2536;01:48:11;1
89;1261;0;2783;01:48:11;1
89;3347;36;1820;01:48:11;0
89;3347;56;2782;01:48:11;0
89;3347;169;3261;01:48:11;0
89;1261;0;2595;01:48:11;1
89;3347;316;2754;01:48:11;0
89;1261;0;1261;01:48:11;1
89;1261;38;3223;01:48:11;1
89;2788;40;2648;10:37:17;-1
89;1261;436;2536;10:37:17;1
89;1261;133;2783;10:37:17;1
89;3347;36;1820;10:37:17;0
89;3347;56;2782;10:37:17;0
89;3347;296;3261;10:37:17;0
89;1261;42;2595;10:37:17;1
89;3347;316;2754;10:37:17;0
89;1261;0;1261;10:37:17;1
89;1261;38;3223;10:37:17;1
89;2788;57;2648;19:09:16;-1
89;1261;0;1259;19:09:16;1
89;1261;252;2783;19:09:16;1
89;3347;36;1820;19:09:16;0
89;3347;56;2782;19:09:16;0
89;3347;296;3261;19:09:16;0
89;1261;42;2595;19:09:16;1
89;3347;316;2754;19:09:16;0
89;1261;0;1261;19:09:16;1
89;1261;38;3223;19:09:16;1
89;2788;34;1204;03:41:17;-1
89;1261;83;1259;03:41:17;1
89;1261;493;2783;03:41:17;1
89;3347;267;1820;03:41:17;0
89;3347;56;2782;03:41:17;0
89;3347;40;1894;03:41:17;0
89;1261;42;2595;03:41:17;1
89;3347;316;2754;03:41:17;0
89;1261;42;3228;03:41:17;1
89;2788;34;1204;12:45:20;-1
89;1261;312;1259;12:45:20;1
89;1261;0;2779;12:45:20;1
89;3347;0;2296;12:45:20;0
89;3347;50;1894;12:45:20;0
89;1261;42;2595;12:45:20;1
89;1261;14;3226;12:45:20;1
89;2788;34;1204;22:00:24;-1
89;1261;0;1260;22:00:24;1
89;1261;0;2779;22:00:24;1
89;3347;61;2296;22:00:24;0
89;3347;50;1894;22:00:24;0
89;1261;42;2595;22:00:24;1
89;3347;35;2784;22:00:24;0
89;1261;14;3226;22:00:24;1
89;2788;34;1204;06:54:37;-1
89;1261;0;3347;06:54:37;1
89;1261;145;1260;06:54:37;1
89;1261;0;2779;06:54:37;1
89;3347;97;2296;06:54:37;0
89;3347;1;1178;06:54:37;0
89;3347;36;1820;06:54:37;0
89;3347;282;2784;06:54:37;0
89;1261;55;3226;06:54:37;1
89;2788;34;1204;15:43:46;-1
89;1261;0;3347;15:43:46;1
89;1261;298;1260;15:43:46;1
89;1261;147;2779;15:43:46;1
89;3347;266;2296;15:43:46;0
89;3347;1;1178;15:43:46;0
89;3347;36;1820;15:43:46;0
89;3347;12;2782;15:43:46;0
89;1261;339;3226;15:43:46;1
89;1261;0;3347;00:53:14;1
89;1261;0;1261;00:53:14;1
89;1261;147;2779;00:53:14;1
89;3347;306;2296;00:53:14;0
89;3347;1;1178;00:53:14;0
89;3347;36;1820;00:53:14;0
89;3347;17;2782;00:53:14;0
89;1261;487;3226;00:53:14;1
89;2788;38;1206;09:38:54;-1
89;1261;0;3347;09:38:54;1
89;1261;0;1261;09:38:54;1
89;1261;147;2779;09:38:54;1
89;1261;0;3347;09:38:54;1
89;3347;326;1178;09:38:54;0
89;3347;36;1820;09:38:54;0
89;3347;318;2782;09:38:54;0
89;1261;581;3226;09:38:54;1
89;2788;191;1206;19:08:56;-1
89;1261;0;3347;19:08:56;1
89;1261;0;1261;19:08:56;1
89;1261;147;2779;19:08:56;1
89;1261;0;3347;19:08:56;1
89;3347;473;1178;19:08:56;0
89;3347;36;1820;19:08:56;0
89;1261;202;3320;19:08:56;1
89;3347;419;2782;19:08:56;0
89;1261;581;3226;19:08:56;1
89;2788;9;1207;04:16:48;-1
89;1261;0;3347;04:16:48;1
89;1261;0;1261;04:16:48;1
89;1261;147;2779;04:16:48;1
89;1261;0;3347;04:16:48;1
89;3347;596;1178;04:16:48;0
89;3347;36;1820;04:16:48;0
89;1261;6;3221;04:16:48;1
89;3347;29;1178;04:16:48;0
89;1261;581;3226;04:16:48;1
89;2788;228;1207;13:14:23;-1
89;1261;0;3347;13:14:23;1
89;1261;0;1261;13:14:23;1
89;1261;0;3347;13:14:23;1
89;3347;0;4595;13:14:23;0
89;1261;142;3221;13:14:23;1
89;3347;29;1178;13:14:23;0
89;1261;581;3226;13:14:23;1
89;2788;371;1207;22:05:10;-1
89;1261;0;3347;22:05:10;1
89;1261;0;1261;22:05:10;1
89;1261;58;2750;22:05:10;1
89;1261;0;3347;22:05:10;1
89;3347;0;4595;22:05:10;0
89;1261;203;3221;22:05:10;1
89;3347;29;1178;22:05:10;0
89;1261;581;3226;22:05:10;1
89;2788;18;2748;06:38:54;-1
89;1261;124;3347;06:38:54;1
89;1261;58;2750;06:38:54;1
89;1261;0;3347;06:38:54;1
89;3347;198;4595;06:38:54;0
89;1261;0;3222;06:38:54;1
89;3347;29;1178;06:38:54;0
89;2788;18;2748;15:17:44;-1
89;1261;124;3347;15:17:44;1
89;1261;34;1257;15:17:44;1
89;1261;0;3347;15:17:44;1
89;3347;198;4595;15:17:44;0
89;1261;0;3222;15:17:44;1
89;3347;29;1178;15:17:44;0
89;1261;222;1117;15:17:44;1
89;2788;261;2748;23:39:30;-1
89;1261;304;3347;23:39:30;1
89;1261;34;1257;23:39:30;1
89;1261;0;3347;23:39:30;1
89;3347;62;6648;23:39:30;0
89;3347;286;2296;23:39:30;0
89;1261;221;3222;23:39:30;1
89;1261;442;1117;23:39:30;1
89;2788;261;2748;08:25:09;-1
89;1261;0;2301;08:25:09;1
89;1261;0;2536;08:25:09;1
89;1261;0;3347;08:25:09;1
89;3347;62;6648;08:25:09;0
89;3347;286;2296;08:25:09;0
89;1261;221;3222;08:25:09;1
89;1261;0;2781;08:25:09;1
89;2788;261;2748;16:48:38;-1
89;1261;0;2301;16:48:38;1
89;1261;64;2536;16:48:38;1
89;1261;0;3347;16:48:38;1
89;3347;62;6648;16:48:38;0
89;3347;286;2296;16:48:38;0
89;1261;38;3223;16:48:38;1
89;3347;1;1203;16:48:38;0
89;1261;112;2781;16:48:38;1
89;2788;261;2748;02:40:38;-1
89;1261;0;2301;02:40:38;1
89;1261;382;2536;02:40:38;1
89;1261;0;3347;02:40:38;1
89;3347;62;6648;02:40:38;0
89;3347;286;2296;02:40:38;0
89;1261;92;3223;02:40:38;1
89;3347;457;1178;02:40:38;0
89;3347;224;1203;02:40:38;0
89;1261;203;2781;02:40:38;1
89;2788;261;2748;11:40:11;-1
89;1261;0;2301;11:40:11;1
89;1261;540;2536;11:40:11;1
89;1261;0;3347;11:40:11;1
89;3347;87;3259;11:40:11;0
89;3347;286;2296;11:40:11;0
89;1261;92;3223;11:40:11;1
89;3347;560;1178;11:40:11;0
89;3347;0;2648;11:40:11;0
89;1261;309;2781;11:40:11;1
89;1261;0;2301;21:05:05;1
89;1261;61;1259;21:05:05;1
89;3347;87;3259;21:05:05;0
89;1261;92;3223;21:05:05;1
89;3347;0;4595;21:05:05;0
89;3347;0;1204;21:05:05;0
89;1261;44;2783;21:05:05;1
89;1261;36;2595;06:09:32;1
89;1261;346;1259;06:09:32;1
89;3347;0;3260;06:09:32;0
89;1261;92;3223;06:09:32;1
89;3347;18;4595;06:09:32;0
89;3347;66;1204;06:09:32;0
89;1261;44;2783;06:09:32;1
89;2788;432;2776;15:32:47;-1
89;1261;36;2595;15:32:47;1
89;1261;0;1260;15:32:47;1
89;3347;38;3260;15:32:47;0
89;3347;76;4595;15:32:47;0
89;3347;228;1204;15:32:47;0
89;1261;44;2783;15:32:47;1
89;2788;17;2784;00:21:50;-1
89;1261;36;2595;00:21:50;1
89;1261;117;1260;00:21:50;1
89;3347;140;3260;00:21:50;0
89;3347;185;4595;00:21:50;0
89;3347;369;1204;00:21:50;0
89;1261;44;2783;00:21:50;1
89;2788;212;2784;09:43:20;-1
89;1261;36;2595;09:43:20;1
89;1261;262;1260;09:43:20;1
89;3347;235;3260;09:43:20;0
89;3347;0;6648;09:43:20;0
89;3347;0;1205;09:43:20;0
89;1261;566;2783;09:43:20;1
89;2788;314;2784;18:08:31;-1
89;1261;92;2303;18:08:31;1
89;1261;340;1260;18:08:31;1
89;3347;0;3261;18:08:31;0
89;1261;158;3226;18:08:31;1
89;3347;34;6648;18:08:31;0
89;3347;0;1205;18:08:31;0
89;1261;0;2779;18:08:31;1
89;2788;24;2782;03:02:43;-1
89;1261;173;2303;03:02:43;1
89;1261;0;1261;03:02:43;1
89;3347;125;3261;03:02:43;0
89;1261;312;3226;03:02:43;1
89;3347;34;6648;03:02:43;0
89;3347;40;1205;03:02:43;0
89;1261;154;2779;03:02:43;1
89;2788;24;2782;11:33:02;-1
89;1261;209;2303;11:33:02;1
89;1261;0;1261;11:33:02;1
89;3347;203;3261;11:33:02;0
89;1261;446;3226;11:33:02;1
89;3347;34;6648;11:33:02;0
89;3347;134;1205;11:33:02;0
89;1261;246;2779;11:33:02;1
89;2788;154;2782;20:03:20;-1
89;1261;0;3320;20:03:20;1
89;1261;0;1261;20:03:20;1
89;1261;0;3347;20:03:20;1
89;3347;286;3261;20:03:20;0
89;1261;559;3226;20:03:20;1
89;3347;34;6648;20:03:20;0
89;3347;134;1205;20:03:20;0
89;1261;315;2779;20:03:20;1
89;2788;343;2782;04:30:13;-1
89;1261;44;3320;04:30:13;1
89;1261;0;1261;04:30:13;1
89;1261;0;3347;04:30:13;1
89;3347;318;3261;04:30:13;0
89;1261;719;3226;04:30:13;1
89;3347;34;6648;04:30:13;0
89;3347;38;1206;04:30:13;0
89;1261;315;2779;04:30:13;1
89;2788;0;1178;12:58:49;-1
89;1261;169;3320;12:58:49;1
89;1261;0;1261;12:58:49;1
89;1261;0;3347;12:58:49;1
89;3347;0;1894;12:58:49;0
89;1261;577;4594;12:58:49;1
89;3347;101;3259;12:58:49;0
89;3347;38;1206;12:58:49;0
89;3633;0;3263;12:58:49;-1
89;1261;82;2768;12:58:49;1
89;2788;0;1178;21:37:40;-1
89;1261;0;3221;21:37:40;1
89;1261;0;1261;21:37:40;1
89;1261;121;3347;21:37:40;1
89;3347;0;1894;21:37:40;0
89;1261;582;4594;21:37:40;1
89;3347;101;3259;21:37:40;0
89;3347;38;1206;21:37:40;0
89;3633;42;3263;21:37:40;-1
89;1261;82;2768;21:37:40;1
89;2788;0;1178;06:14:48;-1
89;1261;56;3221;06:14:48;1
89;1261;193;3347;06:14:48;1
89;3347;0;1894;06:14:48;0
89;1261;0;3347;06:14:48;1
89;1261;0;1117;06:14:48;1
89;3347;0;3260;06:14:48;0
89;3347;34;1207;06:14:48;0
89;3633;271;3263;06:14:48;-1
89;1261;82;2768;06:14:48;1
89;2788;0;1178;15:48:15;-1
89;1261;95;3221;15:48:15;1
89;1261;196;3347;15:48:15;1
89;3347;36;1820;15:48:15;0
89;1261;0;3347;15:48:15;1
89;1261;46;1117;15:48:15;1
89;3347;65;3260;15:48:15;0
89;3347;34;1207;15:48:15;0
89;3633;79;6648;15:48:15;-1
89;1261;82;2768;15:48:15;1
89;2788;0;1178;00:44:11;-1
89;1261;158;3221;00:44:11;1
89;1261;249;3347;00:44:11;1
89;3347;36;1820;00:44:11;0
89;1261;0;3347;00:44:11;1
89;1261;46;1117;00:44:11;1
89;3347;141;3260;00:44:11;0
89;3347;38;2748;00:44:11;0
89;3633;163;6648;00:44:11;-1
89;1261;82;2768;00:44:11;1
89;1261;231;3221;09:55:25;1
89;1261;42;2301;09:55:25;1
89;3347;36;1820;09:55:25;0
89;1261;0;3347;09:55:25;1
89;1261;46;1117;09:55:25;1
89;3347;0;3261;09:55:25;0
89;3347;38;2748;09:55:25;0
89;3633;201;6648;09:55:25;-1
89;1261;58;2750;09:55:25;1
89;2788;2;6648;19:25:27;-1
89;1261;0;3222;19:25:27;1
89;1261;215;2301;19:25:27;1
89;3347;36;1820;19:25:27;0
89;1261;0;3347;19:25:27;1
89;1261;46;1117;19:25:27;1
89;3347;94;3261;19:25:27;0
89;3347;38;2748;19:25:27;0
89;3633;280;6648;19:25:27;-1
89;1117;0;3221;19:25:27;-1
89;1261;214;2750;19:25:27;1
89;2788;146;6648;04:23:04;-1
89;1261;0;3222;04:23:04;1
89;3347;36;1203;04:23:04;0
89;1261;215;2301;04:23:04;1
89;3347;36;1820;04:23:04;0
89;1261;40;2781;04:23:04;1
89;3347;188;3261;04:23:04;0
89;3347;42;2754;04:23:04;0
89;3633;42;3259;04:23:04;-1
89;1117;0;3221;04:23:04;-1
89;1261;5;1257;04:23:04;1
89;2788;311;6648;13:54:49;-1
89;1261;0;3222;13:54:49;1
89;3347;36;1203;13:54:49;0
89;1261;0;2595;13:54:49;1
89;3347;85;2296;13:54:49;0
89;1261;40;2781;13:54:49;1
89;3347;261;3261;13:54:49;0
89;3347;293;2754;13:54:49;0
89;3633;153;3259;13:54:49;-1
89;1117;0;3221;13:54:49;-1
89;1261;218;1257;13:54:49;1
89;2788;32;3259;23:19:45;-1
89;1261;48;3222;23:19:45;1
89;3347;36;1203;23:19:45;0
89;1261;42;2595;23:19:45;1
89;3347;140;2296;23:19:45;0
89;1261;40;2781;23:19:45;1
89;3347;261;3261;23:19:45;0
89;3347;3;2776;23:19:45;0
89;3633;153;3259;23:19:45;-1
89;1117;0;3221;23:19:45;-1
89;1261;296;1257;23:19:45;1
89;2788;137;3259;07:55:09;-1
89;1261;48;3222;07:55:09;1
89;3347;36;1203;07:55:09;0
89;1261;90;2595;07:55:09;1
89;3347;218;2296;07:55:09;0
89;1261;40;2781;07:55:09;1
89;3347;261;3261;07:55:09;0
89;3347;46;2776;07:55:09;0
89;3633;63;3260;07:55:09;-1
89;1117;0;3221;07:55:09;-1
89;1261;296;1257;07:55:09;1
89;2788;328;3259;16:27:10;-1
89;1261;38;3223;16:27:10;1
89;3347;102;1204;16:27:10;0
89;1261;90;2595;16:27:10;1
89;3347;0;3347;16:27:10;0
89;1261;63;2783;16:27:10;1
89;3347;38;1894;16:27:10;0
89;3347;226;2776;16:27:10;0
89;3633;63;3260;16:27:10;-1
89;1117;0;3221;16:27:10;-1
89;1261;38;2536;16:27:10;1
89;2788;366;3259;01:04:18;-1
89;1261;38;3223;01:04:18;1
89;3347;268;1204;01:04:18;0
89;1261;90;2595;01:04:18;1
89;3347;0;3347;01:04:18;0
89;1261;77;2783;01:04:18;1
89;3347;38;1894;01:04:18;0
89;3347;361;2776;01:04:18;0
89;3633;63;3260;01:04:18;-1
89;1117;0;3221;01:04:18;-1
89;1261;38;2536;01:04:18;1
89;2788;15;3260;09:53:23;-1
89;1261;38;3223;09:53:23;1
89;3347;549;1204;09:53:23;0
89;1261;90;2595;09:53:23;1
89;1261;0;3347;09:53:23;1
89;1261;136;2783;09:53:23;1
89;3347;38;1894;09:53:23;0
89;3347;446;2776;09:53:23;0
89;3633;63;3260;09:53:23;-1
89;1117;0;3221;09:53:23;-1
89;1261;38;2536;09:53:23;1
89;2788;38;3260;18:27:06;-1
89;1261;38;3223;18:27:06;1
89;3347;0;1205;18:27:06;0
89;1261;90;2595;18:27:06;1
89;1261;0;3347;18:27:06;1
89;1261;136;2783;18:27:06;1
89;3347;36;1820;18:27:06;0
89;3347;474;2776;18:27:06;0
89;3633;63;3260;18:27:06;-1
89;1117;0;3221;18:27:06;-1
89;1261;38;2536;18:27:06;1
89;2788;38;3260;02:57:23;-1
89;1261;38;3223;02:57:23;1
89;3347;192;1205;02:57:23;0
89;1261;0;3347;02:57:23;1
89;1261;274;2783;02:57:23;1
89;3347;70;1820;02:57:23;0
89;3347;5;2784;02:57:23;0
89;1117;0;3221;02:57:23;-1
89;1261;40;1259;02:57:23;1
89;2788;38;3260;11:32:49;-1
89;1261;38;3223;11:32:49;1
89;3347;317;1205;11:32:49;0
89;1261;44;2303;11:32:49;1
89;1261;0;3347;11:32:49;1
89;1261;408;2783;11:32:49;1
89;3347;141;1820;11:32:49;0
89;3347;39;2784;11:32:49;0
89;1117;0;3221;11:32:49;-1
89;1261;40;1259;11:32:49;1
89;2788;69;3261;20:21:57;-1
89;3347;58;1206;20:21:57;0
89;1261;44;2303;20:21:57;1
89;1261;0;3347;20:21:57;1
89;1261;568;2783;20:21:57;1
89;3347;313;1820;20:21:57;0
89;3347;148;2784;20:21:57;0
89;1117;0;3221;20:21:57;-1
89;1261;427;1259;20:21:57;1
89;2788;69;3261;05:28:03;-1
89;1261;191;4594;05:28:03;1
89;3347;264;1206;05:28:03;0
89;1261;44;2303;05:28:03;1
89;1261;0;3347;05:28:03;1
89;1261;0;2779;05:28:03;1
89;3347;69;2296;05:28:03;0
89;3347;356;2784;05:28:03;0
89;1261;103;1260;05:28:03;1
89;2788;69;3261;14:51:21;-1
89;1261;355;4594;14:51:21;1
89;3347;264;1206;14:51:21;0
89;1261;44;2303;14:51:21;1
89;1261;0;3347;14:51:21;1
89;1261;0;2779;14:51:21;1
89;3347;78;2296;14:51:21;0
89;3347;356;2784;14:51:21;0
89;1261;278;1260;14:51:21;1
89;2788;69;3261;23:43:45;-1
89;1261;0;1117;23:43:45;1
89;3347;38;1207;23:43:45;0
89;1261;0;2779;23:43:45;1
89;3347;107;2296;23:43:45;0
89;3347;56;2782;23:43:45;0
89;1117;0;3221;23:43:45;-1
89;1261;0;1261;23:43:45;1
89;2788;143;1894;08:43:04;-1
89;1261;157;1117;08:43:04;1
89;3347;38;1207;08:43:04;0
89;1261;240;2303;08:43:04;1
89;1261;0;2779;08:43:04;1
89;3347;282;2296;08:43:04;0
89;3347;56;2782;08:43:04;0
89;1117;0;3221;08:43:04;-1
89;1261;0;1261;08:43:04;1
89;2788;237;1894;17:32:09;-1
89;1261;0;1117;17:32:09;1
89;3347;38;1207;17:32:09;0
89;1261;0;3320;17:32:09;1
89;1261;0;2779;17:32:09;1
89;3347;282;2296;17:32:09;0
89;3347;56;2782;17:32:09;0
89;1117;0;3221;17:32:09;-1
89;1261;0;1261;17:32:09;1
89;2788;36;1820;02:22:58;-1
89;1261;0;1117;02:22:58;1
89;3347;38;1207;02:22:58;0
89;1261;57;3320;02:22:58;1
89;1261;0;2779;02:22:58;1
89;3347;282;2296;02:22:58;0
89;3347;56;2782;02:22:58;0
89;1117;0;3221;02:22:58;-1
89;1261;0;1261;02:22:58;1
89;2788;59;1820;11:20:33;-1
89;1261;76;1117;11:20:33;1
89;3347;38;1207;11:20:33;0
89;1261;197;3320;11:20:33;1
89;1261;0;3347;11:20:33;1
89;1261;0;2779;11:20:33;1
89;3347;282;2296;11:20:33;0
89;1117;0;3221;11:20:33;-1
89;2788;59;1820;20:45:28;-1
89;1261;203;1117;20:45:28;1
89;3347;38;1207;20:45:28;0
89;1261;0;3221;20:45:28;1
89;1261;0;3347;20:45:28;1
89;1261;0;2779;20:45:28;1
89;3347;282;2296;20:45:28;0
89;1117;40;3221;20:45:28;-1
89;2788;157;1820;05:55:03;-1
89;1261;316;1117;05:55:03;1
89;1261;0;3221;05:55:03;1
89;1261;0;3347;05:55:03;1
89;3347;282;2296;05:55:03;0
89;1117;252;3221;05:55:03;-1
89;2788;157;1820;14:39:00;-1
89;1261;448;1117;14:39:00;1
89;3347;120;1204;14:39:00;0
89;1261;52;3221;14:39:00;1
89;1261;0;3347;14:39:00;1
89;1261;95;2301;14:39:00;1
89;1117;0;3222;14:39:00;-1
89;2788;225;1820;22:59:05;-1
89;1261;40;2781;22:59:05;1
89;3347;42;2754;22:59:05;0
89;3347;120;1204;22:59:05;0
89;1261;167;3221;22:59:05;1
89;1261;0;3347;22:59:05;1
89;1261;0;2595;22:59:05;1
89;1261;0;2750;22:59:05;1
89;1261;0;3347;22:59:05;1
89;1117;3;3222;22:59:05;-1
89;2788;42;2296;07:34:29;-1
89;1261;91;2781;07:34:29;1
89;3347;42;2754;07:34:29;0
89;3347;360;1204;07:34:29;0
89;1261;207;3221;07:34:29;1
89;1261;0;3347;07:34:29;1
89;1261;0;2595;07:34:29;1
89;1261;71;2750;07:34:29;1
89;1261;0;3347;07:34:29;1
89;1117;4;3222;07:34:29;-1
89;2788;42;2296;16:03:21;-1
89;1261;91;2781;16:03:21;1
89;3347;42;2754;16:03:21;0
89;3347;0;1205;16:03:21;0
89;1261;0;3222;16:03:21;1
89;1261;0;3347;16:03:21;1
89;1261;61;2595;16:03:21;1
89;1261;223;2750;16:03:21;1
89;1261;0;3347;16:03:21;1
89;3347;0;4595;16:03:21;0
89;1117;157;3222;16:03:21;-1
89;2788;42;2296;00:33:24;-1
89;1261;91;2781;00:33:24;1
89;3347;0;2776;00:33:24;0
89;3347;0;1205;00:33:24;0
89;1261;0;3222;00:33:24;1
89;1261;0;3347;00:33:24;1
89;1261;102;2595;00:33:24;1
89;1261;4;1257;00:33:24;1
89;1261;0;3347;00:33:24;1
89;3347;0;4595;00:33:24;0
89;1117;312;3222;00:33:24;-1
89;2788;42;2296;09:08:49;-1
89;1261;91;2781;09:08:49;1
89;3347;61;2776;09:08:49;0
89;3347;0;1205;09:08:49;0
89;1261;1;3222;09:08:49;1
89;1261;0;3347;09:08:49;1
89;1261;218;2595;09:08:49;1
89;1261;242;1257;09:08:49;1
89;1261;0;3347;09:08:49;1
89;3347;106;4595;09:08:49;0
89;1117;30;3223;09:08:49;-1
89;3347;147;2776;18:03:01;0
89;3347;107;1205;18:03:01;0
89;1261;1;3222;18:03:01;1
89;1261;0;3347;18:03:01;1
89;1261;231;2595;18:03:01;1
89;1261;299;1257;18:03:01;1
89;1261;0;3347;18:03:01;1
89;3347;198;4595;18:03:01;0
89;1117;109;3223;18:03:01;-1
89;3347;298;2776;02:45:17;0
89;3347;3;1206;02:45:17;0
89;1261;253;3222;02:45:17;1
89;1261;0;3347;02:45:17;1
89;1261;0;2303;02:45:17;1
89;1261;0;2536;02:45:17;1
89;1261;0;3347;02:45:17;1
89;3347;3;6648;02:45:17;0
89;1117;123;3223;02:45:17;-1
89;3347;454;2776;11:56:32;0
89;3347;71;1206;11:56:32;0
89;1261;38;3223;11:56:32;1
89;1261;0;3347;11:56:32;1
89;1261;66;2303;11:56:32;1
89;1261;54;2536;11:56:32;1
89;1261;0;3347;11:56:32;1
89;3347;8;6648;11:56:32;0
89;1117;42;3228;11:56:32;-1
89;3347;0;2784;21:16:21;0
89;3347;0;1207;21:16:21;0
89;1261;38;3223;21:16:21;1
89;1261;0;3347;21:16:21;1
89;1261;174;2303;21:16:21;1
89;1261;206;2536;21:16:21;1
89;1261;0;3347;21:16:21;1
89;3347;196;6648;21:16:21;0
89;1117;241;3228;21:16:21;-1
89;3347;22;2784;06:08:50;0
89;3347;0;1207;06:08:50;0
89;1261;38;3223;06:08:50;1
89;1261;200;2303;06:08:50;1
89;1261;383;2536;06:08:50;1
89;1261;0;3347;06:08:50;1
89;3347;211;6648;06:08:50;0
89;1117;241;3228;06:08:50;-1
89;3347;117;2784;15:03:02;0
89;3347;101;1207;15:03:02;0
89;1261;38;3223;15:03:02;1
89;1261;0;3320;15:03:02;1
89;1261;530;2536;15:03:02;1
89;1261;0;3347;15:03:02;1
89;3347;310;6648;15:03:02;0
89;1117;241;3228;15:03:02;-1
89;1261;307;2779;23:58:58;1
89;3347;218;2784;23:58:58;0
89;3347;239;1207;23:58:58;0
89;1261;64;3320;23:58:58;1
89;1261;530;2536;23:58:58;1
89;1261;0;3347;23:58:58;1
89;3347;1;3259;23:58:58;0
89;1117;38;3226;23:58:58;-1
89;1261;54;2768;09:34:05;1
89;3347;414;2784;09:34:05;0
89;3347;38;2748;09:34:05;0
89;1261;0;3347;09:34:05;1
89;1261;0;3221;09:34:05;1
89;1261;530;2536;09:34:05;1
89;1261;0;3347;09:34:05;1
89;3347;94;3259;09:34:05;0
89;1117;38;3226;09:34:05;-1
89;1261;284;2768;18:53:53;1
89;3347;56;2782;18:53:53;0
89;3347;38;2748;18:53:53;0
89;1261;109;3347;18:53:53;1
89;1261;125;3221;18:53:53;1
89;1261;45;1259;18:53:53;1
89;1261;0;3347;18:53:53;1
89;3347;323;3259;18:53:53;0
89;1117;508;3226;18:53:53;-1
89;1261;403;2768;03:37:51;1
89;3347;56;2782;03:37:51;0
89;3347;38;2748;03:37:51;0
89;1261;223;3347;03:37:51;1
89;1261;186;3221;03:37:51;1
89;1261;45;1259;03:37:51;1
89;1261;0;3347;03:37:51;1
89;3347;323;3259;03:37:51;0
89;1117;647;3226;03:37:51;-1
89;3347;0;1203;03:37:51;0
89;1261;0;2750;12:06:27;1
89;3347;56;2782;12:06:27;0
89;3347;42;2754;12:06:27;0
89;1261;77;2301;12:06:27;1
89;1261;0;3222;12:06:27;1
89;1261;45;1259;12:06:27;1
89;3347;38;3260;12:06:27;0
89;1117;647;3226;12:06:27;-1
89;3347;31;1203;12:06:27;0
89;1261;104;2750;20:52:07;1
89;3347;56;2782;20:52:07;0
89;3347;42;2754;20:52:07;0
89;1261;223;2301;20:52:07;1
89;1261;9;3222;20:52:07;1
89;1261;80;1260;20:52:07;1
89;1261;0;3347;20:52:07;1
89;3347;38;3260;20:52:07;0
89;1117;647;3226;20:52:07;-1
89;3347;38;1203;20:52:07;0
89;1261;6;1257;05:36:05;1
89;3347;56;2782;05:36:05;0
89;3347;42;2754;05:36:05;0
89;1261;239;2301;05:36:05;1
89;1261;155;3222;05:36:05;1
89;1261;80;1260;05:36:05;1
89;1261;0;3347;05:36:05;1
89;3347;36;3261;05:36:05;0
89;1117;647;3226;05:36:05;-1
89;3347;0;2648;05:36:05;0
89;1261;53;1257;14:11:30;1
89;3347;60;1178;14:11:30;0
89;3347;42;2754;14:11:30;0
89;1261;239;2301;14:11:30;1
89;1261;304;3222;14:11:30;1
89;1261;0;1261;14:11:30;1
89;1261;0;3347;14:11:30;1
89;3347;36;3261;14:11:30;0
89;1117;647;3226;14:11:30;-1
89;3347;0;2648;14:11:30;0
89;1261;283;1257;23:00:05;1
89;3347;60;1178;23:00:05;0
89;3347;42;2754;23:00:05;0
89;1261;243;2301;23:00:05;1
89;1261;38;3223;23:00:05;1
89;1261;0;1261;23:00:05;1
89;1261;0;3347;23:00:05;1
89;3347;36;3261;23:00:05;0
89;3347;0;2648;23:00:05;0
89;1261;283;1257;08:08:26;1
89;3347;60;1178;08:08:26;0
89;1261;0;1117;08:08:26;1
89;1261;243;2301;08:08:26;1
89;1261;113;3223;08:08:26;1
89;1261;0;1261;08:08:26;1
89;1261;0;3347;08:08:26;1
89;3347;36;3261;08:08:26;0
89;3347;0;2648;08:08:26;0
89;1261;38;2536;16:45:35;1
89;3347;60;1178;16:45:35;0
89;3347;5;2784;16:45:35;0
89;1261;0;1117;16:45:35;1
89;1261;52;2595;16:45:35;1
89;1261;170;3223;16:45:35;1
89;1261;0;1261;16:45:35;1
89;1261;0;3347;16:45:35;1
89;3347;36;3261;16:45:35;0
89;3347;0;2648;16:45:35;0
89;1261;196;2536;02:07:05;1
89;3347;0;4595;02:07:05;0
89;3347;164;2784;02:07:05;0
89;1261;206;1117;02:07:05;1
89;1261;52;2595;02:07:05;1
89;1261;0;3228;02:07:05;1
89;1261;0;3347;02:07:05;1
89;3347;487;1204;02:07:05;0
89;1261;196;2536;10:59:34;1
89;3347;164;4595;10:59:34;0
89;3347;402;2784;10:59:34;0
89;1261;507;1117;10:59:34;1
89;1261;52;2595;10:59:34;1
89;1261;150;3228;10:59:34;1
89;1261;0;3347;10:59:34;1
89;3347;0;1820;10:59:34;0
89;3347;12;1205;10:59:34;0
89;1261;196;2536;20:39:52;1
89;3347;0;6648;20:39:52;0
89;3347;2;2782;20:39:52;0
89;1261;3;2781;20:39:52;1
89;1261;52;2595;20:39:52;1
89;1261;299;3228;20:39:52;1
89;1261;0;3347;20:39:52;1
89;3347;25;1820;20:39:52;0
89;3347;153;1205;20:39:52;0
89;1261;196;2536;06:08:11;1
89;3347;37;6648;06:08:11;0
